1,000000	4,000000
-11,000000	-19,000000
0,000000	13,000000
-15,000000	-28,000000
9,000000	37,000000
-21,000000	-55,000000
21,000000	72,000000
-35,000000	-102,000000
39,000000	127,000000
-60,000000	-173,000000
64,000000	216,000000
-94,000000	-276,000000
105,000000	348,000000
-141,000000	-430,000000
164,000000	535,000000
-207,000000	-650,000000
244,000000	797,000000
-299,000000	-955,000000
354,000000	1153,000000
-424,000000	-1370,000000
499,000000	1633,000000
-590,000000	-1921,000000
691,000000	2265,000000
-805,000000	-2642,000000
938,000000	3084,000000
-1081,000000	-3573,000000
1253,000000	4133,000000
-1433,000000	-4757,000000
1647,000000	5459,000000
-1874,000000	-6244,000000
2138,000000	7116,000000
-2420,000000	-8089,000000
2743,000000	9164,000000
-3089,000000	-10359,000000
3482,000000	11669,000000
-3902,000000	-13125,000000
4373,000000	14710,000000
-4883,000000	-16467,000000
5445,000000	18371,000000
-6058,000000	-20474,000000
6725,000000	22751,000000
-7455,000000	-25252,000000
8245,000000	27958,000000
-9109,000000	-30920,000000
10041,000000	34120,000000
-11062,000000	-37616,000000
12156,000000	41390,000000
-13361,000000	-45503,000000
14647,000000	49950,000000
-16063,000000	-54785,000000
17581,000000	60024,000000
-19248,000000	-65719,000000
21042,000000	71902,000000
-23015,000000	-78632,000000
25147,000000	85966,000000
-27498,000000	-93971,000000
30057,000000	102740,000000
-32890,000000	-112361,000000
36003,000000	122971,000000
-39473,000000	-134706,000000
43334,000000	147773,000000
-47684,000000	-162391,000000
52604,000000	178889,000000
-58236,000000	-197643,000000
64750,000000	219212,000000
-72384,000000	-244298,000000
81482,000000	273932,000000
-92529,000000	-309547,000000
106284,000000	353324,000000
-123914,000000	-408614,000000
147430,000000	480958,000000
-180420,000000	-580115,000000
230139,000000	725036,000000
-313318,000000	-957894,000000
478352,000000	1394639,000000
-933455,000000	-2506855,000000
5358105,000000	13362456,000000
17611267,000000	18755219,000000
14815553,000000	4192997,000000
11521186,000000	3249328,000000
8478380,000000	130911,000000
6174027,000000	1580964,000000
4366538,000000	2138886,000000
4826147,000000	5289794,000000
7528822,000000	6456222,000000
12892965,000000	5870002,000000
15359258,000000	-219316,000000
13798555,000000	-4431425,000000
11288152,000000	-7488858,000000
8685463,000000	-8714576,000000
6459228,000000	-9358406,000000
5172062,000000	-9477958,000000
3176759,000000	-10001732,000000
1881383,000000	-9294955,000000
1034537,000000	-9284818,000000
673189,000000	-9097062,000000
-8877,000000	-10128792,000000
-1711191,000000	-11017690,000000
-4559380,000000	-11109930,000000
-6364571,000000	-9403533,000000
-7373457,000000	-8665360,000000
-9083015,000000	-7279944,000000
-10001154,000000	-5248178,000000
-10371934,000000	-3511111,000000
-10529863,000000	-1661767,000000
-9702085,000000	-252443,000000
-9492882,000000	112925,000000
-9746962,000000	1163629,000000
-9810699,000000	2492108,000000
-9793089,000000	3780796,000000
-9963017,000000	5562828,000000
-8700422,000000	8248702,000000
-6396029,000000	9591141,000000
-4248934,000000	10195046,000000
-2085969,000000	9931690,000000
-1022082,000000	9306323,000000
11078,000000	9288237,000000
1325524,000000	8667251,000000
1302902,000000	7969962,000000
1164874,000000	8948703,000000
3183216,000000	10751547,000000
6951511,000000	10557989,000000
9531643,000000	8023983,000000
10406178,000000	5194923,000000
9949109,000000	3001954,000000
9711095,000000	2096975,000000
10294314,000000	707144,000000
9817333,000000	-828990,000000
9453900,000000	-1394071,000000
9959143,000000	-2499771,000000
9892752,000000	-4623496,000000
8557579,000000	-6440686,000000
7333955,000000	-7031703,000000
6727446,000000	-7890255,000000
5439697,000000	-9019778,000000
4052226,000000	-9613788,000000
2786431,000000	-10034228,000000
1631758,000000	-10581110,000000
-292207,000000	-11372022,000000
-2746300,000000	-10693139,000000
-3914070,000000	-9430463,000000
-4855002,000000	-8995051,000000
-6223788,000000	-8548025,000000
-7885669,000000	-7566487,000000
-9286544,000000	-5722563,000000
-9780678,000000	-3683365,000000
-9486851,000000	-2024938,000000
-9213275,000000	-1263198,000000
-9756473,000000	-435117,000000
-10071181,000000	893203,000000
-10629394,000000	2285430,000000
-10887561,000000	4777306,000000
-9613484,000000	7264189,000000
-7770893,000000	8988178,000000
-5627116,000000	9969318,000000
-3649310,000000	10245888,000000
-1873142,000000	10160469,000000
-595345,000000	9478049,000000
65714,000000	8872654,000000
213482,000000	8780316,000000
532851,000000	9961989,000000
2847170,000000	11252488,000000
6049110,000000	10609088,000000
8096817,000000	8233236,000000
8140010,000000	5993205,000000
8232790,000000	5629979,000000
9884012,000000	4681306,000000
10627314,000000	2201361,000000
9956478,000000	335450,000000
9312029,000000	-419140,000000
9803249,000000	-1239609,000000
10249621,000000	-3337237,000000
9266339,000000	-5538888,000000
7548383,000000	-6942720,000000
5990573,000000	-7413047,000000
5165633,000000	-7895471,000000
3928308,000000	-8758437,000000
2568981,000000	-8935518,000000
1492695,000000	-9108448,000000
276711,000000	-9162350,000000
-596854,000000	-9265343,000000
-1661733,000000	-9691589,000000
-3206131,000000	-10224367,000000
-5940393,000000	-10271259,000000
-8804483,000000	-8240710,000000
-9732495,000000	-5188046,000000
-8995618,000000	-3067739,000000
-8292119,000000	-2452401,000000
-8661984,000000	-1712406,000000
-8555924,000000	-384897,000000
-8134056,000000	114878,000000
-8285886,000000	396373,000000
-9029991,000000	953206,000000
-10057991,000000	2661201,000000
-9903626,000000	5278834,000000
-8683668,000000	7593364,000000
-6651382,000000	9218440,000000
-4440431,000000	9878691,000000
-2453894,000000	10143603,000000
-575772,000000	9834590,000000
934194,000000	9279609,000000
2191007,000000	8363458,000000
2494407,000000	7386659,000000
2769885,000000	7430567,000000
3677201,000000	7710755,000000
5077815,000000	7763912,000000
6848339,000000	6961005,000000
7973354,000000	5729344,000000
8921269,000000	4621754,000000
9930784,000000	3240631,000000
10851200,000000	1397888,000000
10827595,000000	-1068581,000000
9799037,000000	-2874603,000000
8837728,000000	-3944350,000000
8021828,000000	-4622119,000000
7734247,000000	-5395617,000000
7038083,000000	-6633796,000000
6006989,000000	-7373267,000000
5374240,000000	-8185914,000000
4460319,000000	-9385593,000000
2678471,000000	-10646641,000000
80484,000000	-10898017,000000
-1818952,000000	-10033752,000000
-3154037,000000	-9244961,000000
-4371105,000000	-8282270,000000
-5180154,000000	-7232152,000000
-5507679,000000	-6305446,000000
-5792159,000000	-6316840,000000
-7502924,000000	-6387752,000000
-9461723,000000	-4866479,000000
-10458929,000000	-2577157,000000
-10461132,000000	-240355,000000
-9788268,000000	1421714,000000
-9216711,000000	2744730,000000
-8453594,000000	3921006,000000
-7717891,000000	4763370,000000
-7169434,000000	5499428,000000
-7090312,000000	6454148,000000
-6370286,000000	8284409,000000
-4349800,000000	9543470,000000
-2508631,000000	9853748,000000
-883258,000000	9779049,000000
364205,000000	9441976,000000
1452420,000000	9273263,000000
2570476,000000	8970942,000000
3797722,000000	8807020,000000
5290049,000000	8277638,000000
6536311,000000	7399631,000000
7863854,000000	6291008,000000
8745439,000000	4656981,000000
9142391,000000	2981714,000000
9097700,000000	1366283,000000
