-4283,000000
-4287,000000
-3989,000000
-3670,000000
-4496,000000
-4757,000000
-4292,000000
-4730,000000
-5196,000000
-4706,000000
-4307,000000
-4740,000000
-4773,000000
-4232,000000
-3735,000000
-4934,000000
-5334,000000
-4019,000000
-3085,000000
-3279,000000
-3821,000000
-3148,000000
-2728,000000
-3050,000000
-2769,000000
-2666,000000
-3453,000000
-3306,000000
-2744,000000
-3095,000000
-3038,000000
-2759,000000
-3514,000000
-4137,000000
-3727,000000
-2818,000000
-3437,000000
-4269,000000
-4377,000000
-3635,000000
-3021,000000
-3134,000000
-2905,000000
-2880,000000
-3596,000000
-3843,000000
-3225,000000
-2618,000000
-2808,000000
-2935,000000
-2921,000000
-2906,000000
-2786,000000
-2965,000000
-2932,000000
-2880,000000
-2821,000000
-2623,000000
-3473,000000
-3123,000000
-3149,000000
-3357,000000
-3275,000000
-3340,000000
-3190,000000
-3291,000000
-2859,000000
-3168,000000
-3166,000000
-3097,000000
-3222,000000
-3324,000000
-3040,000000
-2732,000000
-2574,000000
-2481,000000
-2325,000000
-2676,000000
-2683,000000
-2466,000000
-2273,000000
-2455,000000
-2969,000000
-2201,000000
-1770,000000
-1302,000000
-1002,000000
-1354,000000
-1306,000000
-968,000000
-445,000000
-496,000000
-997,000000
-1146,000000
-1266,000000
-1323,000000
-1149,000000
-1037,000000
-609,000000
-794,000000
-1511,000000
-2120,000000
-1941,000000
-2114,000000
-3260,000000
-3103,000000
-2132,000000
-2567,000000
-3518,000000
-3606,000000
-3404,000000
-3549,000000
-3130,000000
-2378,000000
-1652,000000
-1333,000000
-1167,000000
-669,000000
-781,000000
-1633,000000
-1768,000000
-1644,000000
-1518,000000
-1369,000000
-1882,000000
-2166,000000
-2030,000000
-2242,000000
-2088,000000
-2099,000000
-2352,000000
-2031,000000
-2073,000000
-2241,000000
-2068,000000
-1905,000000
-1360,000000
-882,000000
-1067,000000
-1392,000000
-1744,000000
-1480,000000
-1235,000000
-1684,000000
-2678,000000
-2746,000000
-2095,000000
-2439,000000
-2681,000000
-2533,000000
-1854,000000
-1776,000000
-1826,000000
-1361,000000
-1125,000000
-2490,000000
-2783,000000
-2330,000000
-1428,000000
-1569,000000
-1816,000000
-1122,000000
-852,000000
-1427,000000
-2069,000000
-2413,000000
-2643,000000
-2589,000000
-2938,000000
-2523,000000
-2649,000000
-2552,000000
-2159,000000
-782,000000
-523,000000
-917,000000
-993,000000
-698,000000
-208,000000
-552,000000
-1297,000000
-773,000000
-972,000000
-1431,000000
-1627,000000
-1720,000000
-1871,000000
-2077,000000
-2178,000000
-2308,000000
-1973,000000
-1104,000000
-1219,000000
-1794,000000
-2005,000000
-1856,000000
-1874,000000
-2019,000000
-1731,000000
-1673,000000
-1930,000000
-1565,000000
-1712,000000
-2350,000000
-2491,000000
-2229,000000
-2244,000000
-1201,000000
-514,000000
-378,000000
-932,000000
-1058,000000
-902,000000
-1513,000000
-1559,000000
-1608,000000
-1330,000000
-1107,000000
-1419,000000
-2385,000000
-2759,000000
-2165,000000
-1894,000000
-2084,000000
-2125,000000
-2480,000000
-2009,000000
-1799,000000
-2102,000000
-1498,000000
-1492,000000
-1672,000000
-1703,000000
-1584,000000
-1250,000000
-908,000000
-1155,000000
-1680,000000
-2241,000000
-1817,000000
-1465,000000
-1244,000000
-1076,000000
-1069,000000
-1498,000000
-1184,000000
-756,000000
-1539,000000
-2535,000000
-2633,000000
-2417,000000
-3062,000000
-3059,000000
-3034,000000
-2777,000000
-1555,000000
-556,000000
-627,000000
-73,000000
-439,000000
-612,000000
-564,000000
-574,000000
-713,000000
-145,000000
-658,000000
-938,000000
-1362,000000
-664,000000
-812,000000
-1424,000000
-1329,000000
-1250,000000
-1129,000000
-1330,000000
-1548,000000
-1691,000000
-2237,000000
-2190,000000
-1081,000000
-580,000000
-935,000000
-2312,000000
-3826,000000
-2650,000000
-1402,000000
-1375,000000
-1209,000000
-1268,000000
-837,000000
-531,000000
-659,000000
-961,000000
-1584,000000
-1598,000000
-1753,000000
-1753,000000
-1921,000000
-1730,000000
-939,000000
-1202,000000
-984,000000
-455,000000
-14,000000
-59,000000
-760,000000
-1036,000000
-961,000000
170,000000
140,000000
-709,000000
-901,000000
-865,000000
-1060,000000
-1038,000000
-918,000000
-337,000000
-586,000000
-1340,000000
-1135,000000
-435,000000
-676,000000
-1199,000000
-1675,000000
-1927,000000
-1822,000000
-1159,000000
-1065,000000
-1510,000000
-1435,000000
-1232,000000
-1002,000000
-1134,000000
-384,000000
243,000000
-200,000000
-22,000000
-207,000000
-861,000000
-837,000000
-676,000000
337,000000
842,000000
382,000000
-452,000000
-385,000000
-322,000000
-538,000000
-1078,000000
-1165,000000
-1499,000000
-944,000000
-866,000000
-452,000000
-627,000000
-1045,000000
-946,000000
-127,000000
257,000000
-13,000000
124,000000
-300,000000
-1398,000000
-1479,000000
-851,000000
-26,000000
345,000000
364,000000
-545,000000
-355,000000
-510,000000
-500,000000
-361,000000
-912,000000
-551,000000
-1259,000000
-1387,000000
-1279,000000
-1292,000000
-1075,000000
-595,000000
-1187,000000
-1767,000000
-1519,000000
-917,000000
-551,000000
-221,000000
352,000000
141,000000
-649,000000
-660,000000
-298,000000
-956,000000
-1960,000000
-1618,000000
-1427,000000
-1822,000000
-1120,000000
-459,000000
-1044,000000
-1417,000000
-663,000000
-691,000000
-761,000000
-95,000000
286,000000
-515,000000
-1084,000000
-1131,000000
-1137,000000
-503,000000
-221,000000
-730,000000
-1372,000000
-1407,000000
-1564,000000
-2157,000000
-2205,000000
-1281,000000
-548,000000
-572,000000
-1033,000000
-797,000000
-191,000000
444,000000
364,000000
-634,000000
-1335,000000
-723,000000
9,000000
-209,000000
-782,000000
-1139,000000
-1165,000000
-891,000000
-1021,000000
-1309,000000
-1055,000000
-1438,000000
-1313,000000
-678,000000
-629,000000
-475,000000
-508,000000
-783,000000
-652,000000
-318,000000
-986,000000
-1238,000000
-1031,000000
-1381,000000
-1480,000000
-1354,000000
-1049,000000
-771,000000
-326,000000
-659,000000
-767,000000
-659,000000
-856,000000
-792,000000
-525,000000
-1047,000000
-1617,000000
-1287,000000
-1504,000000
-1970,000000
-1445,000000
-1149,000000
-1657,000000
-1019,000000
-501,000000
-733,000000
-1994,000000
-2476,000000
-2156,000000
-1801,000000
-1820,000000
-2132,000000
-2360,000000
-2137,000000
-1294,000000
-381,000000
-154,000000
-461,000000
-734,000000
-796,000000
-650,000000
-788,000000
-1191,000000
-1339,000000
-668,000000
-590,000000
-902,000000
-1243,000000
-367,000000
-121,000000
-852,000000
-768,000000
-1160,000000
-1644,000000
-2262,000000
-2677,000000
-2727,000000
-2118,000000
-1347,000000
-1382,000000
-899,000000
-49,000000
-202,000000
-1476,000000
-1060,000000
-760,000000
-803,000000
-447,000000
500,000000
280,000000
-190,000000
-136,000000
-45,000000
-368,000000
-858,000000
-1396,000000
-1492,000000
-1339,000000
-697,000000
-502,000000
-653,000000
-1180,000000
-1705,000000
-2738,000000
-1833,000000
-1140,000000
-1541,000000
-1703,000000
-2123,000000
-1648,000000
-1032,000000
-995,000000
-1454,000000
-1573,000000
-1298,000000
-1225,000000
-1263,000000
-910,000000
-1933,000000
-1643,000000
-989,000000
-1202,000000
-833,000000
-466,000000
-711,000000
-1143,000000
-1853,000000
-1857,000000
-1772,000000
-1385,000000
-1953,000000
-1048,000000
-688,000000
-1134,000000
-1226,000000
-1846,000000
-1705,000000
-210,000000
-569,000000
-1469,000000
-1535,000000
-1887,000000
-2028,000000
-1095,000000
-798,000000
-727,000000
-618,000000
-1185,000000
-1264,000000
-1156,000000
-1458,000000
-1339,000000
-775,000000
-866,000000
-954,000000
-1449,000000
-1140,000000
-144,000000
-913,000000
-1382,000000
-509,000000
-553,000000
-758,000000
-605,000000
-430,000000
-819,000000
-769,000000
-1030,000000
-804,000000
-1483,000000
-2037,000000
-1046,000000
-506,000000
-1034,000000
-1361,000000
-1596,000000
-1554,000000
-1665,000000
-1498,000000
-1433,000000
-1358,000000
-822,000000
-347,000000
-796,000000
-1575,000000
-1529,000000
-1478,000000
-1001,000000
-1193,000000
-1145,000000
-1160,000000
-625,000000
-1509,000000
-2476,000000
-1943,000000
-1583,000000
-1083,000000
-473,000000
-903,000000
-727,000000
-838,000000
-1269,000000
-921,000000
-317,000000
-1371,000000
-1938,000000
-1689,000000
-1938,000000
-1656,000000
-1425,000000
-1196,000000
-808,000000
-1320,000000
-1148,000000
-775,000000
-1084,000000
-803,000000
-88,000000
-313,000000
-429,000000
-1034,000000
-954,000000
-610,000000
-955,000000
-738,000000
-332,000000
-209,000000
-476,000000
-902,000000
-1104,000000
-734,000000
-394,000000
-698,000000
-1352,000000
-1229,000000
-460,000000
-406,000000
-414,000000
-843,000000
-1720,000000
-2360,000000
-1970,000000
-1284,000000
-1443,000000
-1609,000000
-1487,000000
-1332,000000
-1901,000000
-2330,000000
-2528,000000
-1896,000000
-1858,000000
-1527,000000
-1148,000000
-449,000000
-351,000000
-1341,000000
-1592,000000
-1164,000000
-1284,000000
-968,000000
-519,000000
-717,000000
-1704,000000
-1411,000000
-569,000000
-78,000000
-1229,000000
-2186,000000
-1949,000000
-1429,000000
-1822,000000
-1399,000000
-1407,000000
-1527,000000
-1741,000000
-1178,000000
-543,000000
-919,000000
-1156,000000
-1824,000000
-1755,000000
-1587,000000
-1144,000000
-814,000000
-1309,000000
-801,000000
-525,000000
130,000000
-610,000000
-1833,000000
-1141,000000
-246,000000
252,000000
-684,000000
-843,000000
-723,000000
-552,000000
-293,000000
-310,000000
-1153,000000
-841,000000
-1075,000000
-1069,000000
-1268,000000
-1148,000000
-917,000000
-773,000000
-834,000000
-934,000000
-333,000000
-825,000000
-1721,000000
-1738,000000
-1176,000000
-946,000000
-690,000000
-1423,000000
-1434,000000
-1196,000000
-1472,000000
-2271,000000
-2133,000000
-1912,000000
-1220,000000
-651,000000
-549,000000
-550,000000
-424,000000
-1260,000000
-1479,000000
-2305,000000
-2754,000000
-2027,000000
-1226,000000
-930,000000
-1440,000000
-1335,000000
-1546,000000
-1151,000000
-784,000000
-1107,000000
-1608,000000
-1236,000000
-731,000000
-598,000000
172,000000
-265,000000
-841,000000
67,000000
-257,000000
-1362,000000
-2156,000000
-1913,000000
-1099,000000
-684,000000
-1085,000000
-916,000000
-122,000000
14,000000
-139,000000
-1072,000000
-1278,000000
-10,000000
-286,000000
-623,000000
-661,000000
-293,000000
-238,000000
-831,000000
-1849,000000
-1900,000000
-1441,000000
-551,000000
-217,000000
-96,000000
-727,000000
-1162,000000
-384,000000
-415,000000
-1142,000000
-2043,000000
-1045,000000
-19,000000
-255,000000
-241,000000
-1153,000000
-2143,000000
-1198,000000
-501,000000
-494,000000
-588,000000
-245,000000
-520,000000
-944,000000
-1015,000000
-1572,000000
-1871,000000
-1504,000000
-649,000000
-624,000000
-819,000000
-1556,000000
-2246,000000
-1199,000000
-832,000000
-727,000000
-922,000000
-1337,000000
-1543,000000
-1354,000000
-997,000000
-1381,000000
-1178,000000
-1405,000000
-1186,000000
-1584,000000
-1352,000000
-1885,000000
-1450,000000
-1339,000000
-1452,000000
-924,000000
-928,000000
-1217,000000
-873,000000
-550,000000
-817,000000
-232,000000
-808,000000
-611,000000
-1083,000000
-957,000000
-1525,000000
-2007,000000
-1438,000000
-496,000000
-508,000000
-364,000000
-302,000000
-803,000000
-812,000000
-1076,000000
-1547,000000
-1367,000000
-1534,000000
-2175,000000
-1926,000000
-1336,000000
-909,000000
-817,000000
-1064,000000
-1482,000000
-747,000000
5,000000
-505,000000
-1422,000000
-1596,000000
-1503,000000
-1350,000000
-1597,000000
-1388,000000
-2379,000000
-2315,000000
-1609,000000
-1899,000000
-1951,000000
-2039,000000
-1710,000000
-980,000000
-619,000000
-1690,000000
-1732,000000
-1223,000000
-1776,000000
-1168,000000
-610,000000
-519,000000
-1525,000000
-1363,000000
-865,000000
-582,000000
-236,000000
-924,000000
-1853,000000
-2480,000000
-2312,000000
-2112,000000
-2089,000000
-2039,000000
-2640,000000
-2035,000000
-1038,000000
-1016,000000
261,000000
289,000000
-431,000000
-458,000000
-406,000000
-818,000000
-1328,000000
-1789,000000
-2543,000000
-2956,000000
-2399,000000
-2072,000000
-1196,000000
-549,000000
762,000000
1059,000000
1153,000000
1354,000000
885,000000
448,000000
280,000000
132,000000
-206,000000
166,000000
-354,000000
-831,000000
-1549,000000
-1804,000000
-1994,000000
-507,000000
-561,000000
-1406,000000
-1436,000000
-806,000000
-572,000000
-839,000000
-697,000000
-733,000000
-208,000000
-928,000000
-1134,000000
-1397,000000
-1580,000000
-929,000000
-562,000000
-914,000000
-675,000000
-368,000000
-1124,000000
-885,000000
-665,000000
-581,000000
-757,000000
-1969,000000
-1594,000000
-1942,000000
-2776,000000
-2357,000000
-826,000000
-376,000000
-851,000000
-1326,000000
-1179,000000
-1001,000000
-835,000000
-638,000000
-354,000000
176,000000
-50,000000
-102,000000
-899,000000
-1010,000000
-438,000000
-1109,000000
-1239,000000
-1624,000000
-1232,000000
-711,000000
-549,000000
229,000000
655,000000
508,000000
29,000000
-355,000000
-141,000000
506,000000
354,000000
-304,000000
-583,000000
-501,000000
-1311,000000
-1566,000000
-1095,000000
-182,000000
-670,000000
-1925,000000
-2152,000000
-1231,000000
-559,000000
-67,000000
-1087,000000
-1706,000000
-2749,000000
-2362,000000
-1880,000000
-1831,000000
-1554,000000
-1812,000000
-971,000000
-88,000000
-29,000000
-881,000000
-1865,000000
-1544,000000
-498,000000
-64,000000
-361,000000
-328,000000
-128,000000
-660,000000
-1068,000000
-1382,000000
-1621,000000
-1695,000000
-1461,000000
-586,000000
-501,000000
-132,000000
316,000000
-237,000000
-715,000000
-1436,000000
-1207,000000
-1176,000000
-936,000000
-800,000000
-803,000000
-630,000000
-762,000000
-406,000000
-138,000000
-112,000000
-201,000000
-157,000000
227,000000
-157,000000
34,000000
-61,000000
-699,000000
-1751,000000
-2159,000000
-1479,000000
-659,000000
-757,000000
-964,000000
-1265,000000
-1377,000000
-1476,000000
-1031,000000
-1162,000000
-1174,000000
-1081,000000
-837,000000
-1097,000000
-307,000000
-82,000000
-1,000000
20,000000
-595,000000
-1578,000000
-2034,000000
-1663,000000
-1447,000000
-616,000000
-322,000000
-708,000000
-716,000000
26,000000
-317,000000
-540,000000
-913,000000
-1556,000000
-1457,000000
-1207,000000
-86,000000
-294,000000
-619,000000
-523,000000
-460,000000
-480,000000
-1441,000000
-1863,000000
-1177,000000
-1046,000000
-1961,000000
-1964,000000
-1340,000000
-1038,000000
-549,000000
-513,000000
-956,000000
-1588,000000
-1217,000000
-443,000000
-914,000000
-1576,000000
-1336,000000
-1179,000000
-526,000000
387,000000
381,000000
-58,000000
-827,000000
-505,000000
-182,000000
-980,000000
-1156,000000
-1381,000000
-902,000000
-864,000000
-1591,000000
-2157,000000
-2448,000000
-2527,000000
-1653,000000
-1406,000000
-2109,000000
-2155,000000
-1458,000000
-922,000000
-798,000000
-421,000000
-787,000000
-923,000000
-1078,000000
-1487,000000
-1480,000000
-773,000000
-754,000000
-177,000000
712,000000
458,000000
-670,000000
-1511,000000
-1890,000000
-1357,000000
-1035,000000
-408,000000
-661,000000
-728,000000
-1229,000000
-1474,000000
-938,000000
-662,000000
-311,000000
19,000000
-1009,000000
-1342,000000
-839,000000
-780,000000
-1285,000000
-927,000000
-875,000000
-992,000000
-418,000000
-284,000000
301,000000
743,000000
257,000000
-839,000000
-1502,000000
-272,000000
326,000000
-551,000000
-1314,000000
-1780,000000
-2113,000000
-2261,000000
-1684,000000
-1088,000000
-868,000000
-117,000000
-193,000000
-1071,000000
-1098,000000
-1005,000000
-1163,000000
-635,000000
-923,000000
-1552,000000
-2323,000000
-2677,000000
-1561,000000
-519,000000
-1036,000000
-1637,000000
-1103,000000
-722,000000
-941,000000
-1005,000000
-515,000000
-748,000000
-1109,000000
-856,000000
-1001,000000
-1493,000000
-519,000000
-302,000000
-1390,000000
-1726,000000
-1707,000000
-2040,000000
-1551,000000
-994,000000
-405,000000
-207,000000
-745,000000
-1100,000000
-1125,000000
-577,000000
-900,000000
-1031,000000
-1829,000000
-2146,000000
-2164,000000
-2477,000000
-1019,000000
-156,000000
26,000000
-320,000000
-607,000000
-175,000000
79,000000
-257,000000
-1923,000000
-2342,000000
-1104,000000
-961,000000
-1049,000000
-616,000000
-355,000000
-328,000000
-964,000000
-1916,000000
-2077,000000
-2113,000000
-1103,000000
-1411,000000
-1139,000000
-458,000000
-648,000000
-607,000000
-730,000000
-652,000000
-488,000000
-870,000000
-818,000000
-1644,000000
-1093,000000
-845,000000
-215,000000
518,000000
70,000000
-615,000000
-1290,000000
-1292,000000
-1460,000000
-1110,000000
-1340,000000
-1004,000000
-1815,000000
-2255,000000
-1362,000000
-731,000000
-550,000000
-648,000000
-767,000000
-946,000000
-486,000000
-607,000000
-908,000000
-906,000000
-1173,000000
-1220,000000
-2085,000000
-2038,000000
-2172,000000
-1565,000000
-705,000000
-640,000000
-449,000000
-913,000000
-563,000000
68,000000
-70,000000
-361,000000
-784,000000
-650,000000
-52,000000
-80,000000
181,000000
40,000000
-237,000000
69,000000
79,000000
-819,000000
-1270,000000
-575,000000
70,000000
-550,000000
-1000,000000
-1061,000000
-1179,000000
-637,000000
-1229,000000
-1865,000000
-2066,000000
-1694,000000
-1217,000000
-1425,000000
-1870,000000
-2247,000000
-2444,000000
-2078,000000
-2258,000000
-1887,000000
-1198,000000
-914,000000
-170,000000
-51,000000
246,000000
77,000000
-1167,000000
-1449,000000
-1722,000000
-2384,000000
-2134,000000
-1294,000000
-1069,000000
-703,000000
116,000000
-793,000000
-1298,000000
-1254,000000
-1070,000000
-1033,000000
-1977,000000
-1647,000000
-1337,000000
-1668,000000
-1562,000000
-2276,000000
-2184,000000
-1696,000000
-933,000000
-1006,000000
-1240,000000
-806,000000
-1622,000000
-944,000000
117,000000
37,000000
-585,000000
-920,000000
-87,000000
141,000000
-641,000000
-1151,000000
-226,000000
-392,000000
-1157,000000
-1738,000000
-2048,000000
-1526,000000
-931,000000
-999,000000
-1220,000000
-1270,000000
-1362,000000
-1583,000000
-1819,000000
-1597,000000
-1288,000000
-1603,000000
-2919,000000
-2143,000000
-2083,000000
-2175,000000
-1996,000000
-1493,000000
-716,000000
-302,000000
327,000000
642,000000
-379,000000
-762,000000
-1353,000000
-1465,000000
-1606,000000
-1496,000000
-643,000000
-586,000000
-348,000000
-454,000000
-818,000000
-121,000000
-560,000000
-1283,000000
-1231,000000
-1178,000000
-1152,000000
-1020,000000
-427,000000
-556,000000
-513,000000
-1066,000000
-1327,000000
-640,000000
-286,000000
-458,000000
-100,000000
-26,000000
-616,000000
-1648,000000
-2571,000000
-2313,000000
-1457,000000
-1107,000000
-969,000000
-1012,000000
-978,000000
-1887,000000
-1823,000000
-1147,000000
-1026,000000
-1754,000000
-2145,000000
-1540,000000
-1815,000000
-1834,000000
-1324,000000
-1714,000000
-1780,000000
-1658,000000
-1660,000000
-2267,000000
-2067,000000
-975,000000
-1298,000000
-1624,000000
-1336,000000
-1098,000000
-1078,000000
-1471,000000
-2123,000000
-2027,000000
-1912,000000
-1854,000000
-2310,000000
-2550,000000
-2758,000000
-2192,000000
-1505,000000
-1404,000000
-984,000000
-1084,000000
-2095,000000
-1944,000000
-1572,000000
-1387,000000
-1333,000000
-1493,000000
-1007,000000
-1484,000000
-1502,000000
-1662,000000
-1573,000000
-1613,000000
-1139,000000
-553,000000
-816,000000
-1121,000000
-1474,000000
-1598,000000
-1473,000000
-1571,000000
-1613,000000
-1473,000000
-1323,000000
-1378,000000
-1886,000000
-1859,000000
-1526,000000
-1424,000000
-1717,000000
-1395,000000
-1056,000000
-1602,000000
-1774,000000
-1463,000000
-954,000000
-9,000000
-798,000000
-820,000000
-1318,000000
-1936,000000
-1360,000000
-1338,000000
-1208,000000
-1010,000000
-132,000000
-397,000000
-812,000000
177,000000
425,000000
-822,000000
-1347,000000
-893,000000
-932,000000
-423,000000
-48,000000
-227,000000
-488,000000
-701,000000
-674,000000
-1300,000000
-1242,000000
-1442,000000
-1940,000000
-2380,000000
-2136,000000
-1387,000000
-1401,000000
-903,000000
-558,000000
-246,000000
-388,000000
-1860,000000
-2102,000000
-2173,000000
-1766,000000
-1285,000000
-755,000000
-485,000000
-868,000000
-991,000000
-1031,000000
-1024,000000
-1162,000000
-2069,000000
-2103,000000
-1586,000000
-299,000000
-900,000000
-779,000000
-840,000000
-185,000000
-487,000000
-964,000000
-959,000000
-1277,000000
-1317,000000
-1782,000000
-1640,000000
-1313,000000
-1364,000000
-933,000000
-136,000000
346,000000
-74,000000
-722,000000
-864,000000
-886,000000
-581,000000
-676,000000
-191,000000
430,000000
169,000000
-768,000000
-1303,000000
-694,000000
-675,000000
-927,000000
-1160,000000
-843,000000
-858,000000
-939,000000
-1063,000000
-1278,000000
-978,000000
-492,000000
-197,000000
-593,000000
-1455,000000
-1497,000000
-1787,000000
-2205,000000
-1092,000000
-931,000000
-572,000000
-617,000000
-664,000000
-892,000000
-759,000000
-425,000000
-17,000000
-881,000000
-760,000000
-881,000000
-1352,000000
-1225,000000
-727,000000
-975,000000
-2096,000000
-2493,000000
-2058,000000
-565,000000
-14,000000
29,000000
-239,000000
-1210,000000
-1905,000000
-1688,000000
-563,000000
16,000000
-1121,000000
-1768,000000
-1548,000000
-1291,000000
-1306,000000
-1411,000000
-1472,000000
-1460,000000
-589,000000
-66,000000
158,000000
91,000000
32,000000
-777,000000
-1283,000000
-1564,000000
-1300,000000
-1045,000000
-40,000000
83,000000
-593,000000
-1691,000000
-1466,000000
-1558,000000
-1534,000000
-1006,000000
-999,000000
-1353,000000
-1387,000000
-240,000000
-483,000000
-1291,000000
-2109,000000
-1935,000000
-1642,000000
-1770,000000
-1845,000000
-935,000000
-246,000000
-222,000000
-1345,000000
-1533,000000
-1806,000000
-1551,000000
-1753,000000
-2342,000000
-1058,000000
-859,000000
-809,000000
-1313,000000
-1112,000000
-405,000000
-363,000000
-925,000000
-1649,000000
-1407,000000
-1194,000000
-1147,000000
-1773,000000
-841,000000
-75,000000
37,000000
-438,000000
-1362,000000
-1622,000000
-1775,000000
-1506,000000
-975,000000
-636,000000
-1025,000000
-438,000000
-939,000000
-304,000000
-109,000000
-178,000000
-555,000000
-848,000000
-1432,000000
-1672,000000
-1076,000000
-1327,000000
-2270,000000
-1995,000000
-900,000000
177,000000
-499,000000
-1479,000000
-1727,000000
-802,000000
-123,000000
-365,000000
-389,000000
-569,000000
-1113,000000
-1637,000000
-1871,000000
-1523,000000
-1667,000000
-1414,000000
-1228,000000
-1162,000000
-773,000000
-218,000000
-344,000000
-320,000000
-954,000000
-1686,000000
-1520,000000
-1302,000000
-1101,000000
-929,000000
-323,000000
-1169,000000
-1872,000000
-1879,000000
-253,000000
-81,000000
-690,000000
-862,000000
-1456,000000
-1498,000000
-1125,000000
-1229,000000
-1288,000000
-713,000000
-1061,000000
-469,000000
-574,000000
-352,000000
0,000000
-321,000000
-848,000000
-934,000000
-870,000000
-981,000000
-799,000000
-688,000000
-164,000000
-378,000000
-805,000000
-1577,000000
-1608,000000
-1792,000000
-1361,000000
123,000000
-51,000000
-963,000000
-1335,000000
-1029,000000
-986,000000
-923,000000
-1201,000000
-1409,000000
-1041,000000
-867,000000
-1013,000000
-1461,000000
-1283,000000
-1266,000000
-1846,000000
-1904,000000
-1960,000000
-2318,000000
-2128,000000
-2174,000000
-1677,000000
-1569,000000
-876,000000
-857,000000
-1144,000000
-534,000000
-354,000000
-1160,000000
-916,000000
-1043,000000
-1326,000000
-859,000000
-1120,000000
-1785,000000
-1744,000000
-1543,000000
-1432,000000
-1451,000000
-1272,000000
-981,000000
-799,000000
-534,000000
-773,000000
-1559,000000
-1133,000000
-1189,000000
-1133,000000
-702,000000
-413,000000
-1134,000000
-1272,000000
-1031,000000
-304,000000
-357,000000
-887,000000
-961,000000
-1036,000000
-1207,000000
-813,000000
-817,000000
-1055,000000
-1196,000000
-1376,000000
-1153,000000
-200,000000
34,000000
-187,000000
-730,000000
-1371,000000
-1511,000000
-706,000000
-739,000000
-57,000000
34,000000
-358,000000
-993,000000
-1414,000000
-718,000000
-1599,000000
-1377,000000
-1155,000000
-487,000000
-123,000000
195,000000
-194,000000
-243,000000
-607,000000
-1167,000000
-1133,000000
-1333,000000
-1317,000000
-612,000000
-265,000000
-158,000000
-622,000000
-664,000000
-1141,000000
-776,000000
-131,000000
24,000000
-185,000000
-792,000000
-945,000000
-830,000000
-1087,000000
-605,000000
-241,000000
-467,000000
-601,000000
-505,000000
297,000000
106,000000
-431,000000
-944,000000
-1302,000000
-1647,000000
-775,000000
-480,000000
-1178,000000
-1705,000000
-2231,000000
-2547,000000
-2490,000000
-2046,000000
-907,000000
-814,000000
-1028,000000
-1311,000000
-783,000000
-943,000000
-1472,000000
-1375,000000
